"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"03770099999","2014-04-13","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  54.1","24","  40.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  63.3"," ","  47.3"," "," 0.00","G","999.9","000000"
"03770099999","2014-04-14","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  52.7","24","  37.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  61.9"," ","  44.2"," "," 0.00","G","999.9","000000"
"03770099999","2014-04-15","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  49.2","24","  34.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  58.6"," ","  41.5"," "," 0.00","G","999.9","000000"
"03770099999","2014-04-16","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  51.5","24","  34.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  63.9"," ","  41.5"," "," 0.00","G","999.9","000000"
"03770099999","2014-04-17","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  54.3","24","  39.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  63.1"," ","  44.8"," "," 0.00","G","999.9","000000"
"03770099999","2014-04-18","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  49.6","24","  35.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  56.1"," ","  44.1"," "," 0.00","G","999.9","000000"
"03770099999","2014-04-19","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  49.1","24","  35.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  58.6"," ","  43.0"," "," 0.00","G","999.9","000000"
"03770099999","2014-04-20","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  50.4","24","  46.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  56.1"," ","  46.0"," "," 0.00","G","999.9","000000"
"03770099999","2014-04-21","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  55.2","24","  47.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  69.1"," ","  43.0"," "," 0.44","G","999.9","000000"
"03770099999","2014-04-22","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  54.2","24","  47.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  61.7"," ","  50.5"," "," 0.22","G","999.9","000000"
"03770099999","2014-04-23","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  54.8","24","  46.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  63.9"," ","  45.7"," "," 0.02","G","999.9","000000"
"03770099999","2014-04-24","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  56.1","24","  47.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  64.6"," ","  49.5"," "," 0.06","G","999.9","000000"
"03770099999","2014-04-25","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  51.5","24","  48.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  57.0"," ","  47.3","*"," 0.00","G","999.9","000000"
"03770099999","2014-04-26","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  53.7","24","  44.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  62.1"," ","  46.9"," "," 0.09","G","999.9","000000"
"03770099999","2014-04-27","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  53.6","24","  45.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  61.3"," ","  48.6"," "," 0.02","G","999.9","000000"
"03770099999","2014-04-28","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  56.1","24","  46.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  66.0"," ","  51.1"," "," 0.00","G","999.9","000000"
"03770099999","2014-04-29","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  55.6","24","  48.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  61.9"," ","  49.6"," "," 0.00","G","999.9","000000"
"03770099999","2014-04-30","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  55.9","24","  45.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  68.5"," ","  45.9"," "," 0.00","G","999.9","000000"
"03770099999","2014-05-01","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  53.0","24","  50.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  57.0"," ","  50.0"," "," 0.04","G","999.9","000000"
"03770099999","2014-05-02","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  50.5","24","  42.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  54.0"," ","  45.0","*"," 0.41","G","999.9","000000"
"03770099999","2014-05-03","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  48.9","24","  33.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  58.5"," ","  38.1"," "," 0.00","G","999.9","000000"
"03770099999","2014-05-04","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  52.6","24","  38.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  63.9"," ","  42.3"," "," 0.00","G","999.9","000000"
"03770099999","2014-05-05","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  56.6","24","  40.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  66.7"," ","  44.1"," "," 0.00","G","999.9","000000"
"03770099999","2014-05-06","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  58.7","22","  45.9","22","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","22","999.9","999.9","  67.3"," ","  54.1"," "," 0.01","G","999.9","000000"
"03770099999","2014-05-07","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  56.1","23","  45.1","23","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","23","999.9","999.9","  63.5"," ","  52.3"," "," 0.00","G","999.9","000000"
"03770099999","2014-05-08","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  55.6","24","  49.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  59.9"," ","  52.5","*"," 0.03","G","999.9","000000"
"03770099999","2014-05-09","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  57.5","24","  44.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  63.9"," ","  53.1"," "," 0.20","G","999.9","000000"
"03770099999","2014-05-10","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  55.5","24","  47.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  63.9"," ","  51.3"," "," 0.15","G","999.9","000000"
"03770099999","2014-05-11","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  52.7","24","  41.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  57.7"," ","  48.6"," "," 0.13","G","999.9","000000"
"03770099999","2014-05-12","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  53.8","24","  42.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  64.4"," ","  47.8","*"," 0.00","G","999.9","000000"
"03770099999","2014-05-13","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  51.5","24","  46.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  61.2"," ","  45.7"," "," 0.17","G","999.9","000000"
"03770099999","2014-05-14","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  56.4","24","  43.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  66.7"," ","  45.1"," "," 0.39","G","999.9","000000"
"03770099999","2014-05-15","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  58.6","24","  44.9","12","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  68.7","*","  46.2"," "," 0.00","G","999.9","000000"
"03770099999","2014-05-16","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  61.1","24","  47.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  71.6"," ","  47.7"," "," 0.01","G","999.9","000000"
"03770099999","2014-05-17","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  63.6","24","  51.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  74.1"," ","  52.2"," "," 0.00","G","999.9","000000"
"03770099999","2014-05-18","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  65.4","24","  49.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  76.1"," ","  53.1"," "," 0.00","G","999.9","000000"
"03770099999","2014-05-19","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  67.4","24","  51.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  78.3"," ","  56.7"," "," 0.00","G","999.9","000000"
"03770099999","2014-05-20","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  63.1","24","  52.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  70.2"," ","  56.7","*"," 0.00","G","999.9","000000"
"03770099999","2014-05-21","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  59.4","24","  47.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  66.4"," ","  50.9"," "," 0.00","G","999.9","000000"
"03770099999","2014-05-22","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  58.7","24","  51.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  66.2"," ","  52.9","*"," 0.23","G","999.9","000000"
"03770099999","2014-05-23","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  58.0","24","  45.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  63.9"," ","  54.5"," "," 0.24","G","999.9","000000"
"03770099999","2014-05-24","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  54.9","24","  47.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  60.3"," ","  52.0","*"," 0.10","G","999.9","000000"
"03770099999","2014-05-25","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  57.4","24","  44.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  65.1"," ","  50.4"," "," 0.24","G","999.9","000000"
"03770099999","2014-05-26","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  54.4","24","  49.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  59.9"," ","  49.1"," "," 0.17","G","999.9","000000"
"03770099999","2014-05-27","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  54.6","24","  51.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  57.2"," ","  50.9","*"," 0.24","G","999.9","000000"
"03770099999","2014-05-28","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  54.7","24","  51.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  58.8"," ","  50.4"," "," 0.56","G","999.9","000000"
"03770099999","2014-05-29","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  59.4","24","  53.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  65.7"," ","  56.1"," "," 0.04","G","999.9","000000"
"03770099999","2014-05-30","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  57.1","24","  48.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  61.7"," ","  51.3","*"," 0.08","G","999.9","000000"
"03770099999","2014-05-31","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  58.5","24","  45.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  66.9"," ","  47.8"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-01","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  62.6","24","  47.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  71.4"," ","  54.5"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-02","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  62.7","24","  52.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  71.4"," ","  55.2"," "," 0.03","G","999.9","000000"
"03770099999","2014-06-03","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  59.2","24","  52.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  67.6"," ","  55.4"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-04","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  54.1","24","  47.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  59.0"," ","  46.4","*"," 0.20","G","999.9","000000"
"03770099999","2014-06-05","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  57.6","24","  44.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  67.3"," ","  46.2"," "," 0.13","G","999.9","000000"
"03770099999","2014-06-06","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  61.4","24","  47.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  74.8"," ","  46.0"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-07","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  64.7","24","  55.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  73.0"," ","  59.2"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-08","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  66.6","24","  51.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  76.8"," ","  54.9"," "," 0.18","G","999.9","000000"
"03770099999","2014-06-09","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  67.7","24","  56.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  78.4"," ","  59.5"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-10","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  64.1","24","  51.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  72.7"," ","  55.8"," "," 0.14","G","999.9","000000"
"03770099999","2014-06-11","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  63.3","24","  49.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  72.0"," ","  53.4"," "," 0.01","G","999.9","000000"
"03770099999","2014-06-12","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  67.2","22","  51.0","22","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","22","999.9","999.9","  79.0"," ","  54.1"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-13","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  68.4","24","  52.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  78.6"," ","  56.5"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-14","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  64.6","24","  54.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  70.7"," ","  57.9","*"," 0.03","G","999.9","000000"
"03770099999","2014-06-15","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  60.2","24","  50.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  64.9"," ","  57.0"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-16","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  59.2","24","  49.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  63.9"," ","  56.1"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-17","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  61.8","24","  46.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  70.7"," ","  55.9"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-18","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  63.0","24","  52.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  72.5"," ","  56.3"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-19","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  61.3","24","  53.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  69.6"," ","  53.1"," "," 0.01","G","999.9","000000"
"03770099999","2014-06-20","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  62.6","24","  47.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  73.6"," ","  52.5"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-21","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  66.1","24","  49.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  75.4"," ","  56.7"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-22","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  66.8","24","  51.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  75.9"," ","  57.7"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-23","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  66.6","24","  51.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  76.6"," ","  56.8"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-24","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  66.0","24","  54.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  76.5"," ","  58.5"," "," 0.03","G","999.9","000000"
"03770099999","2014-06-25","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  61.6","24","  45.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  71.1"," ","  53.2"," "," 0.01","G","999.9","000000"
"03770099999","2014-06-26","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  61.2","24","  47.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  70.9"," ","  50.9"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-27","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  63.7","24","  52.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  72.3"," ","  56.8"," "," 0.08","G","999.9","000000"
"03770099999","2014-06-28","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  59.6","24","  52.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  65.5"," ","  55.2"," "," 0.00","G","999.9","000000"
"03770099999","2014-06-29","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  58.9","24","  48.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  67.5"," ","  53.6","*"," 0.37","G","999.9","000000"
"03770099999","2014-06-30","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  59.8","24","  49.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  69.6"," ","  50.5"," "," 0.02","G","999.9","000000"
"03770099999","2014-07-01","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  63.8","24","  47.1","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  73.2"," ","  54.7"," "," 0.06","G","999.9","000000"
"03770099999","2014-07-02","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  65.0","24","  49.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  76.5"," ","  52.3"," "," 0.00","G","999.9","000000"
"03770099999","2014-07-03","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  68.9","24","  48.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.2"," ","  57.6"," "," 0.00","G","999.9","000000"
"03770099999","2014-07-04","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  68.5","24","  53.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.4"," ","  59.0"," "," 0.00","G","999.9","000000"
"03770099999","2014-07-05","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  64.5","24","  57.9","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  70.7"," ","  61.9","*"," 0.10","G","999.9","000000"
"03770099999","2014-07-06","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  62.1","24","  51.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  71.1"," ","  55.2","*"," 0.02","G","999.9","000000"
"03770099999","2014-07-07","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  61.3","24","  50.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  70.9"," ","  52.0"," "," 0.11","G","999.9","000000"
"03770099999","2014-07-08","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  60.3","24","  52.2","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  67.5"," ","  53.1"," "," 0.02","G","999.9","000000"
"03770099999","2014-07-09","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  65.2","24","  49.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  74.8"," ","  55.8"," "," 0.04","G","999.9","000000"
"03770099999","2014-07-10","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  61.7","24","  52.0","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  64.2"," ","  58.6","*"," 0.00","G","999.9","000000"
"03770099999","2014-07-11","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  61.1","24","  56.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  68.2"," ","  55.8"," "," 0.02","G","999.9","000000"
"03770099999","2014-07-12","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  64.5","17","  57.9","17","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","17","999.9","999.9","  75.0","*","  59.5"," "," 0.16","G","999.9","000000"
"03770099999","2014-07-13","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  68.0","22","  58.4","22","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","22","999.9","999.9","  77.9"," ","  61.7","*"," 0.05","G","999.9","000000"
"03770099999","2014-07-14","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  65.7","24","  50.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  75.9"," ","  54.7"," "," 0.04","G","999.9","000000"
"03770099999","2014-07-15","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  70.1","23","  56.1","23","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","23","999.9","999.9","  78.4"," ","  64.2"," "," 0.00","G","999.9","000000"
"03770099999","2014-07-16","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  69.7","24","  56.4","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.8"," ","  56.7"," "," 0.00","G","999.9","000000"
"03770099999","2014-07-17","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  72.5","24","  59.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.2"," ","  63.0"," "," 0.00","G","999.9","000000"
"03770099999","2014-07-18","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  76.2","24","  61.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  89.2"," ","  65.1"," "," 0.11","G","999.9","000000"
"03770099999","2014-07-19","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  73.6","24","  62.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  83.3"," ","  66.7"," "," 0.09","G","999.9","000000"
"03770099999","2014-07-20","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  69.8","24","  62.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  78.1"," ","  64.4"," "," 0.08","G","999.9","000000"
"03770099999","2014-07-21","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  70.9","24","  59.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.2"," ","  63.3"," "," 0.02","G","999.9","000000"
"03770099999","2014-07-22","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  70.5","24","  58.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  80.8"," ","  59.9"," "," 0.02","G","999.9","000000"
"03770099999","2014-07-23","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  71.7","24","  58.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.9"," ","  61.0"," "," 0.00","G","999.9","000000"
"03770099999","2014-07-24","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  73.0","24","  55.6","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.4"," ","  61.9"," "," 0.00","G","999.9","000000"
"03770099999","2014-07-25","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  68.4","24","  60.8","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  82.0"," ","  62.8"," "," 0.00","G","999.9","000000"
"03770099999","2014-07-26","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  73.8","24","  57.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  84.9"," ","  63.3"," "," 0.09","G","999.9","000000"
"03770099999","2014-07-27","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  71.5","24","  53.7","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.0"," ","  66.7"," "," 0.02","G","999.9","000000"
"03770099999","2014-07-28","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  67.6","24","  52.3","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  75.7"," ","  62.2","*"," 0.01","G","999.9","000000"
"03770099999","2014-07-29","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  70.8","24","  54.0","21","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  81.3"," ","  62.2"," "," 0.00","G","999.9","000000"
"03770099999","2014-07-30","51.5","-0.1166666","5.0","ST JAMES PARK, UK","  69.2","24","  51.5","24","9999.9"," 0","999.9"," 0","999.9"," 0","  0.0","24","999.9","999.9","  79.7"," ","  60.4"," "," 0.00","G","999.9","000000"
